window,frame,budget,slots,scenario,contrast,estimate,ci_low,ci_high,ci90_low,ci90_high,within_five,ci95_half_width,passes_original_precision_gate
two_year,without_2020,1,71,missing_pool_mean,variance minus D2,-2.1426825070544666,-6.578557240947139,5.571596355827168,-5.555264759231797,4.636111451403238,False,6.075076798387153,False
two_year,without_2020,1,71,missing_zero_citation_percentile,mean minus lottery,10.806158654379168,3.1847388911150527,15.528696935807105,4.232566920979411,14.268552110772498,False,6.171979022346026,False
two_year,without_2020,1,71,missing_zero_citation_percentile,max minus lottery,7.10454859958805,1.5541354547984023,13.911068236795558,2.513028072782899,12.905882849396678,False,6.178466390998578,False
two_year,without_2020,1,71,missing_zero_citation_percentile,variance minus lottery,2.146415689320463,-3.804575178480158,9.054651927321434,-3.035979506624377,8.039069961665406,False,6.429613552900796,False
two_year,without_2020,1,71,missing_zero_citation_percentile,D2 minus lottery,-0.006554984667779706,-6.9233067587274295,5.237080737789624,-6.006014493426139,4.198485808078483,False,6.080193748258527,False
two_year,without_2020,1,71,missing_zero_citation_percentile,max_resid minus lottery,-1.7206780047237302,-6.481618016723899,5.783972746026279,-5.7320357474961146,4.7665340962245235,False,6.1327953813750895,False
two_year,without_2020,1,71,missing_zero_citation_percentile,mean minus D2,10.812713639046947,1.6792730970065677,18.195692634421974,3.09017244258081,16.886677009270812,False,8.258209768707703,False
two_year,without_2020,1,71,missing_zero_citation_percentile,variance minus D2,2.152970673988243,-3.714704644431783,10.663153042345426,-2.4619967454082152,9.573680258731041,False,7.188928843388604,False
two_year,without_2020,2,140,observed_only,mean minus lottery,8.269994050314601,3.876236730495565,14.137894576505204,4.595012469351487,13.302918474092928,False,5.130828923004819,False
two_year,without_2020,2,140,observed_only,max minus lottery,8.204990475978981,2.559945629298648,13.520346011565502,3.5650303198422746,12.55178878944052,False,5.480200191133427,False
two_year,without_2020,2,140,observed_only,variance minus lottery,1.7447399654195763,-3.7896004366229037,6.921903845414287,-2.9807553912397386,5.86811116489394,False,5.355752141018596,False
two_year,without_2020,2,140,observed_only,D2 minus lottery,1.4814214339167506,-4.441572457782049,6.861168404872248,-3.6612448856150626,5.948421896478016,False,5.651370431327148,False
two_year,without_2020,2,140,observed_only,max_resid minus lottery,2.234353286733729,-4.47118329393369,7.071820598963613,-3.405725420896551,6.17713593647369,False,5.771501946448652,False
two_year,without_2020,2,140,observed_only,mean minus D2,6.78857261639785,0.26653761474002857,15.497233124410775,1.4461354984763612,14.023592846950931,False,7.615347754835373,False
two_year,without_2020,2,140,observed_only,variance minus D2,0.2633185315028257,-6.264155213780918,6.92025940691893,-5.063785319281127,5.807949773323875,False,6.592207310349924,False
two_year,without_2020,2,140,missing_percentile_0,mean minus lottery,9.738585852418282,5.608414091550351,16.126789170663343,6.496582829068021,15.219068761242593,False,5.259187539556496,False
two_year,without_2020,2,140,missing_percentile_0,max minus lottery,8.233601856538598,2.8648789013195564,13.319472924037694,3.77241568263646,12.586645185294309,False,5.227297011359068,False
two_year,without_2020,2,140,missing_percentile_0,variance minus lottery,2.527660186660924,-2.58187172959684,7.349848024468605,-1.7721135131020502,6.693486209095527,False,4.965859877032722,True
two_year,without_2020,2,140,missing_percentile_0,D2 minus lottery,1.0763748012946515,-4.404711398307844,5.749926346300903,-3.662554566388546,4.867508935979413,True,5.077318872304374,False
two_year,without_2020,2,140,missing_percentile_0,max_resid minus lottery,0.9503143996110595,-4.775587914460961,5.513351720708473,-4.013337559050338,4.670540300639625,True,5.144469817584717,False
two_year,without_2020,2,140,missing_percentile_0,mean minus D2,8.66221105112363,2.763549687906834,17.48489137026393,3.8667858402691064,16.140762355967187,False,7.360670841178548,False
two_year,without_2020,2,140,missing_percentile_0,variance minus D2,1.4512853853662726,-4.089244261548563,7.616643074526895,-3.2119377502992137,6.747533458351682,False,5.852943668037729,False
two_year,without_2020,2,140,missing_pool_mean,mean minus lottery,6.174963612605424,2.869827613400085,10.894163984680635,3.348538996520359,10.171954445404115,False,4.012168185640275,True
two_year,without_2020,2,140,missing_pool_mean,max minus lottery,5.87315703784347,1.7353982702247535,9.744869629620029,2.41485326269731,9.072102079242656,False,4.004735679697638,True
two_year,without_2020,2,140,missing_pool_mean,variance minus lottery,1.1009202837787484,-2.8739200771383357,4.8183629024187615,-2.220006601702313,4.097849033807035,True,3.8461414897785486,True
two_year,without_2020,2,140,missing_pool_mean,D2 minus lottery,0.9964288187145414,-3.071388352931242,4.640079104421923,-2.499651594463241,4.001911449076444,True,3.855733728676582,True
two_year,without_2020,2,140,missing_pool_mean,max_resid minus lottery,1.4270451740749195,-2.9583374947475862,4.657312083133665,-2.3764176246539046,4.063161442151036,True,3.807824788940626,True
two_year,without_2020,2,140,missing_pool_mean,mean minus D2,5.178534793890883,0.49298854239910045,11.541188584815592,1.480485819541978,10.495436815515465,False,5.524100021208246,False
two_year,without_2020,2,140,missing_pool_mean,variance minus D2,0.10449146506420703,-4.412914428105813,4.633754438797121,-3.6123653202005803,3.9520476671129567,True,4.523334433451467,True
